Pre.,Clac.,Error,SMILES
2.756555411,2.679214122,0.028057223,CP(c1ccc(C*)cc1)c1ccc(CN2C(=O)c3ccc(OC(=O)c4ccc(CCC(O)CCc5ccc(C(=O)Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)cc1
3.306126167,3.102101435,0.061711115,O=C(/C=C/c1ccc(C(=O)Oc2ccc(*)cc2)cc1)/C=C/c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(NC(=O)c5ccc(COCOCc6ccc(C(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.898562391,2.906305711,0.002671435,C[Si](C)(c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(OCc4ccc(S(=O)(=O)c5ccc(COc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.077293447,3.029582742,0.015504113,CN(Cc1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(*)C3=O)cc1)Cc1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(c2ccc(NC(=O)c4ccc(S(=O)(=O)c5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.70172548,2.699145301,0.000955012,O=C(OCc1ccc(C(O)CC(O)c2ccc(COC(=O)c3ccc4c(c3)C(=O)N(Cc3ccc(/C=C/C(O)/C=C/c5ccc(C*)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
3.078647412,2.982837486,0.031120786,CN(Cc1ccc(COC(=O)c2ccc(*)cc2)cc1)Cc1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(-c5ccc(/C=C/C(=O)/C=C/c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.015481228,3.219206761,0.067559874,CP(c1ccc2c(c1)C(=O)N(*)C2=O)c1ccc2c(c1)C(=O)N(c1ccc(OC(=O)c3ccc(Oc4ccc(C(=O)Oc5ccc(*)cc5)cc4)cc3)cc1)C2=O
3.224778364,3.178828821,0.0142489,O=C(Oc1ccc(*)cc1)c1ccc(CSCc2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(OC(=O)c6ccc(-c7ccc(-c8ccc(C(=O)Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)s7)cc6)cc5C4=O)cc3)cc2)cc1
3.44316606,3.258270655,0.053699241,O=C(OCc1ccc(C#CC#Cc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(C(=O)c5ccc(/C=N/N=C/c6ccc(C(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
2.718816677,2.682250578,0.01344927,C[Si](C)(c1ccc(COC(=O)c2ccc(*)cc2)cc1)c1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(C(=O)OCc5ccc(-c6ccc(COC(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.977113308,2.894701786,0.027681688,CC(C)(c1ccc(C(=O)c2ccc(*)cc2)cc1)c1ccc(C(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc(C(O)C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.076180235,3.242724566,0.054139978,CP(c1ccc(CNC(=O)c2ccc(*)cc2)cc1)c1ccc(CNC(=O)c2ccc(N3C(=O)c4ccc(NC(=O)c5ccc(Oc6ccc(C(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.665702006,2.638108977,0.01035113,CP(c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(Cc2ccc(COCOCc4ccc(C*)cc4)cc2)C3=O)cc1
3.022388202,3.104417225,0.027140466,CP(c1ccc(C(=O)Oc2ccc(*)cc2)cc1)c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(-c5ccc(S(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.000662401,2.974941077,0.008571882,O=C(Oc1ccc(*)cc1)c1ccc(C(O)c2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(OCc6ccc(-c7ccc(-c8ccc(COc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.811356606,2.887468588,0.027073044,O=C(OCc1ccc(Sc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(COCOCc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
2.62190781,2.746065511,0.047353953,CP(=O)(c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(Cc2ccc(COCc4ccc(C*)cc4)cc2)C3=O)cc1
3.624814034,3.553196599,0.019757548,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(/C=C/c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(Oc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
3.11518476,3.107739753,0.002389909,O=C(Nc1ccc(*)cc1)c1ccc(C(=O)C(=O)c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(C(=O)OCc6ccc(/C=C/C(O)/C=C/c7ccc(COC(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.57067796,3.645707417,0.021012664,O=C(Nc1ccc(*)cc1)c1ccc(/C=C/c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(C(=O)c6ccc(C(=O)C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.992637702,2.915717206,0.025703244,O=C1c2ccc(C(O)C(O)c3ccc4c(c3)C(=O)N(Cc3ccc(/C=C/c5ccc(C*)cc5)cc3)C4=O)cc2C(=O)N1*
2.960541986,3.046522908,0.029042291,O=C(Oc1ccc(*)cc1)c1ccc(CSCc2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(SSc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1
2.952504882,2.962297579,0.003316742,O=C(NCc1ccc(COCc2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(C(O)C(O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.93669681,2.892393626,0.01508606,O=C(Oc1ccc(*)cc1)c1ccc(Oc2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc(COCCOCc7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.742264605,2.623069483,0.043465945,O=C(OCc1ccc(C(O)C(=O)c2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(C(=O)OCc6ccc(S(=O)c7ccc(COC(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.824202001,2.800894836,0.008252655,O=C1c2ccc(OCc3ccc(Cc4ccc(COc5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(C(O)CC(O)c8ccc(-c9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
2.975641174,2.861549979,0.038341718,O=C(NCc1ccc(-c2ccc(-c3ccc(CNC(=O)c4ccc(N5C(=O)c6ccc(C(=O)c7ccc(CSCc8ccc(C(=O)c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)cc2)cc1)c1ccc(*)cc1
2.837741289,2.691804228,0.05142719,O=C(OCc1ccc(-c2ccc(-c3ccc(COC(=O)c4ccc(N5C(=O)c6ccc(C(=O)c7ccc(C(O)CC(O)c8ccc(C(=O)c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)cc2)cc1)c1ccc(*)cc1
3.44115066,3.280902385,0.046568224,CP(c1ccc(C(=O)Nc2ccc(*)cc2)cc1)c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(/C=C/c6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.9309484,3.355282171,0.14477695,O=C(Nc1ccc(*)cc1)c1ccc(COCCOCc2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(C(=O)OCc6ccc(C(O)C(O)c7ccc(COC(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.818465324,3.774827571,0.011428087,O=C(c1ccc(-c2ccc(*)cc2)cc1)c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)s5)cc4C3=O)cc2)cc1
2.824190918,2.92216086,0.034689561,O=C(OCc1ccc(-c2ccc(-c3ccc(COC(=O)c4ccc(N5C(=O)c6ccc(-c7ccc(S(=O)(=O)c8ccc(-c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)cc2)cc1)c1ccc(*)cc1
3.046122964,3.231303925,0.060792346,O=C(C(=O)c1ccc(COc2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(*)cc7)cc6)cc5)cc4)cc2)C3=O)cc1)c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1
3.046874169,3.234423976,0.061554825,O=C(Nc1ccc(*)cc1)c1ccc(C(=O)C(=O)c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(OCc6ccc(Cc7ccc(COc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.674058523,3.743662988,0.018944844,O=C(/C=C/c1ccc2c(c1)C(=O)N(*)C2=O)/C=C/c1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3ccc(/C=C4\CC/C(=C\c5ccc(C(=O)c6ccc(*)cc6)cc5)C4=O)cc3)cc1)C2=O
3.23775654,3.132162031,0.03261348,O=C1/C(=C/c2ccc(C(=O)Nc3ccc(*)cc3)cc2)CCC/C1=C\c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(C(=O)OCc5ccc(Cc6ccc(COC(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.278624217,2.999363922,0.085176061,O=C(/C=C/c1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(*)C3=O)cc1)/C=C/c1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(c2ccc(C(=O)NCc4ccc(SSc5ccc(CNC(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.969227759,3.189900744,0.074319993,CC(C)(c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(OCc4ccc(C(O)C(O)c5ccc(COc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.778550909,3.722351534,0.014873261,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(S(=O)c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(C#CC#Cc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
3.060140574,3.067946706,0.002550906,O=C1/C(=C/c2ccc3c(c2)C(=O)N(*)C3=O)CCC/C1=C\c1ccc2c(c1)C(=O)N(c1ccc(OCc3ccc(C(=O)C(O)c4ccc(COc5ccc(*)cc5)cc4)cc3)cc1)C2=O
3.361311328,3.299600792,0.018359066,CN(Cc1ccc(C(=O)Oc2ccc(*)cc2)cc1)Cc1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(-c5ccc(/C=C6\CC/C(=C\c7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7)C6=O)cc5)cc4C3=O)cc2)cc1
2.682857004,2.660667097,0.008270999,O=C(Oc1ccc(N2C(=O)c3ccc(OCc4ccc(COCCOCc5ccc(COc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)cc1)c1ccc(COCCOc2ccc(C(=O)Oc3ccc(*)cc3)cc2)cc1
3.816265436,3.586936456,0.060092513,O=C(Nc1ccc(*)cc1)c1ccc(C(O)c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(NC(=O)c6ccc(C#CC#Cc7ccc(C(=O)Nc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.091958382,3.461515155,0.119521911,O=C1c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc7c(c6)C(=O)N(Cc6ccc(-c8ccc(-c9ccc(C*)cc9)[nH]8)cc6)C7=O)cc5)[nH]4)cc3)cc2C(=O)N1*
3.536896498,3.572202364,0.00998216,O=C1/C(=C/c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(*)C4=O)cc2)CC/C1=C\c1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(/C=C/C(O)/C=C/c5ccc(-c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.934468887,2.896025795,0.013100528,O=C(NCc1ccc(Cc2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc(C(O)C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.488432103,2.187064012,0.121107621,O=C1C=C(CCC2=CC(=O)N(Cc3ccc(COCCOCc4ccc(C*)cc4)cc3)C2=O)C(=O)N1*
2.850219842,2.878223432,0.009825063,C[Si](C)(c1ccc(CNC(=O)c2ccc(*)cc2)cc1)c1ccc(CNC(=O)c2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(-c6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.788216212,2.838727609,0.018116026,O=C(OCc1ccc(COCc2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc(Oc7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.97706319,2.823012092,0.051745995,C[Si](C)(c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(COc2ccc3c(c2)C(=O)N(c2ccc(OCc4ccc(-c5ccc(-c6ccc(COc7ccc(*)cc7)cc6)s5)cc4)cc2)C3=O)cc1
3.337520564,3.45583669,0.035450306,O=C1/C(=C/c2ccc(C(=O)Oc3ccc(*)cc3)cc2)CCC/C1=C\c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(/C=C5\CCC/C(=C\c6ccc7c(c6)C(=O)N(*)C7=O)C5=O)cc4C3=O)cc2)cc1
2.96897292,2.870776384,0.033074244,CP(=O)(c1ccc(C(=O)Oc2ccc(*)cc2)cc1)c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(OCc5ccc(Sc6ccc(COc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.809177729,2.812470538,0.001172161,O=C(OCc1ccc(Cc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(CSCc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
3.618352793,3.216658241,0.111015861,O=C(c1ccc(*)cc1)c1ccc(/C=N/N=C/c2ccc(C(=O)c3ccc(N4C(=O)c5ccc(OCc6ccc(Sc7ccc(COc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.996716023,3.000808326,0.001365596,O=C1c2ccc(-c3ccc(SSc4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(OCc7ccc(CSCc8ccc(COc9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
2.853568964,2.943399516,0.031480071,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(/C=C/C(O)/C=C/c2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(COCOCc6ccc(COc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
2.991726994,2.970771156,0.007004596,O=C1/C(=C/c2ccc(CCc3ccc(N4C(=O)c5ccc(OC(=O)c6ccc(COCCOc7ccc(C(=O)Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)CCC/C1=C\c1ccc(COc2ccc(*)cc2)cc1
2.771495968,2.706556395,0.023431235,O=C1c2ccc(-c3ccc(Cc4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(OCc7ccc(Cc8ccc(COc9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
2.928381826,2.812844061,0.039454474,O=C(Oc1ccc(*)cc1)c1ccc(C(O)CC(O)c2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(C(O)CC(O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1
3.307023187,3.172046931,0.040815032,CC(C)(c1ccc(-c2ccc(*)cc2)cc1)c1ccc(-c2ccc(N3C(=O)c4ccc(/C=C/C(=O)/C=C/c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1
3.389095082,3.31704645,0.021258959,CP(c1ccc(C(=O)c2ccc(*)cc2)cc1)c1ccc(C(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc(/C=C6\CC/C(=C\c7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)C6=O)cc5)cc4C3=O)cc2)cc1
2.508554511,2.482629227,0.01033475,CN(Cc1ccc(C*)cc1)Cc1ccc(CN2C(=O)c3ccc(C(C)(C)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1
2.83030085,2.796652559,0.011888592,O=C1c2ccc(OCc3ccc(-c4ccc(-c5ccc(COc6ccc7c(c6)C(=O)N(Cc6ccc(C(O)c8ccc(C*)cc8)cc6)C7=O)cc5)cc4)cc3)cc2C(=O)N1*
2.580896362,2.64189733,0.023635574,O=C(OCc1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(OCc5ccc(CCC(O)CCc6ccc(COc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1)c1ccc(*)cc1
2.918345552,2.875410914,0.014711979,CN(Cc1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(*)C3=O)cc1)Cc1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(c2ccc(C(=O)NCc4ccc(C(O)c5ccc(CNC(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.604826196,2.686849872,0.031489117,O=C(CC(=O)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(Cc2ccc(CCC(O)CCc4ccc(C*)cc4)cc2)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1
2.999581167,3.157105234,0.052515354,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(Oc2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(C(O)CC(O)c6ccc(COc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
3.564289743,3.407880306,0.043882358,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C(O)C(=O)c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(SSc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
2.960165331,2.956214296,0.001334735,O=C(NCc1ccc(S(=O)(=O)c2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc(/C=C/C(O)/C=C/c7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
3.06364107,3.052424337,0.003661243,CP(c1ccc(C(=O)c2ccc(*)cc2)cc1)c1ccc(C(=O)c2ccc(N3C(=O)c4ccc(C(=O)C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1
3.114439275,3.04790364,0.0213636,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C(=O)C(=O)c2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(-c6ccc(-c7ccc(COc8ccc(*)cc8)cc7)s6)cc5)cc3)C4=O)cc2)cc1
2.743579294,2.868638373,0.045582455,O=C(OCc1ccc(Cc2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(OC(=O)c6ccc(C(O)CC(O)c7ccc(C(=O)Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.907483847,2.909795735,0.000795151,O=C(Oc1ccc(*)cc1)c1ccc(COCOCc2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(-c6ccc(CSCc7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.178200908,3.133900046,0.013938975,O=C(CC(=O)c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(C(=O)NCc4ccc(C(O)C(O)c5ccc(CNC(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1)c1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1
3.473468529,3.329924833,0.041325751,O=C1c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(*)cc9)cc8)cc7)cc6)cc4)C5=O)cc3)cc2C(=O)N1*
2.624788802,2.61175062,0.004967326,O=C(NCc1ccc(COCCOCc2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(C(=O)OCc6ccc(COCc7ccc(COC(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
3.655698797,3.276787349,0.103649526,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(-c2ccc(-c3ccc(C(=O)Nc4ccc5c(c4)C(=O)N(c4ccc(-c6ccc(C(O)C(O)c7ccc(-c8ccc(*)cc8)cc7)cc6)cc4)C5=O)cc3)cc2)cc1
3.142551168,3.101209478,0.013155455,O=C(Nc1ccc(*)cc1)c1ccc(/C=C/c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(OCc6ccc(CSCc7ccc(COc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.784996207,2.812935841,0.010032198,CC(C)(c1ccc(COC(=O)c2ccc(*)cc2)cc1)c1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(NC(=O)c5ccc(C(O)CC(O)c6ccc(C(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.178716138,3.259204334,0.025320976,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C#CC#Cc2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(Cc3ccc(C*)cc3)C4=O)cc2)cc1
2.777662757,2.848263381,0.025417277,CP(c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(COc2ccc3c(c2)C(=O)N(c2ccc(C(=O)NCc4ccc(Cc5ccc(CNC(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.65834814,2.712344414,0.020311965,O=C(c1ccc(*)cc1)c1ccc(COCc2ccc(C(=O)c3ccc(N4C(=O)c5ccc(OCc6ccc(COCCOCc7ccc(COc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.8359728,2.816784575,0.006766012,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(COCOCc2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(Cc3ccc(-c5ccc(-c6ccc(C*)cc6)[nH]5)cc3)C4=O)cc2)cc1
3.385034281,3.300465479,0.024983145,O=C(C(=O)c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(Oc5ccc(-c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1)c1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1
2.939092387,2.955155879,0.00546546,O=C(OCc1ccc(C(=O)c2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(-c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.879737392,3.13906009,0.090050815,O=C(NCc1ccc(C(O)CC(O)c2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(-c6ccc(Oc7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.610602067,2.446178807,0.062982889,O=C1c2ccc(OCc3ccc(Oc4ccc(COc5ccc6c(c5)C(=O)N(Cc5ccc(COCc7ccc(C*)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
3.063138294,3.112757854,0.016198929,CP(c1ccc(-c2ccc(*)cc2)cc1)c1ccc(-c2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(S(=O)c6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.265226537,3.224038394,0.012614176,O=C1c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc7c(c6)C(=O)N(c6ccc(-c8ccc(COCOCc9ccc(-c%10ccc(*)cc%10)cc9)cc8)cc6)C7=O)cc5)s4)cc3)cc2C(=O)N1*
2.883903252,2.896561722,0.004389353,C[Si](C)(c1ccc(C(=O)c2ccc(*)cc2)cc1)c1ccc(C(=O)c2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(COCCOc6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.356816404,3.235327229,0.036191784,O=C(Oc1ccc(*)cc1)c1ccc(/C=C/c2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(OC(=O)c6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5C4=O)cc3)cc2)cc1
3.101008666,3.070683046,0.009779276,O=C(OCc1ccc(C#CC#Cc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(OC(=O)c5ccc(S(=O)c6ccc(C(=O)Oc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
3.177066249,3.068803023,0.034076477,O=C(Nc1ccc(*)cc1)c1ccc(CSCc2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(/C=C/C(O)/C=C/c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1
